timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1656547314041,54,getUsersbyPage,200,OK,Thread Group 1-166,text,true,,1849,130,42,42,https://reqres.in/api/users?page=2,54,0,0
1656547313596,499,See users,200,OK,Thread Group 1-130,text,true,,82147,118,42,42,https://j17lt.csb.app/,411,0,15
1656547313884,211,getUsers,200,OK,Thread Group 1-167,text,true,,1814,123,42,42,https://reqres.in/api/users,211,0,155
1656547314047,53,GetResources,200,OK,Thread Group 1-163,text,true,,1046,172,41,41,https://reqres.in/api/unknown/2,53,0,0
1656547314049,52,Usernotfound,404,Not Found,Thread Group 1-164,text,false,,799,171,41,41,https://reqres.in/api/users/23,52,0,0
1656547313732,388,createUser,201,Created,Thread Group 1-156,text,true,,815,233,41,41,https://reqres.in/api/users/2,388,0,0
1656547314087,56,Usernotfound,404,Not Found,Thread Group 1-165,text,false,,797,171,41,41,https://reqres.in/api/users/23,56,0,0
1656547313934,209,getUsers,200,OK,Thread Group 1-168,text,true,,1812,123,41,41,https://reqres.in/api/users,209,0,156
1656547314095,53,GetaUser,200,OK,Thread Group 1-166,text,true,,1096,143,42,42,https://reqres.in/api/users/2?fn=%24.first_name,53,0,0
1656547314096,55,getUsersbyPage,200,OK,Thread Group 1-167,text,true,,1845,130,42,42,https://reqres.in/api/users?page=2,55,0,0
1656547314101,57,GetResources,200,OK,Thread Group 1-164,text,true,,1045,172,42,42,https://reqres.in/api/unknown/2,57,0,0
1656547313624,547,See users,200,OK,Thread Group 1-131,text,true,,82149,118,42,42,https://j17lt.csb.app/,414,0,19
1656547313747,429,registerUser,400,Bad Request,Thread Group 1-148,text,false,,803,240,41,41,https://reqres.in/api/login,429,0,0
1656547313780,396,registerUser,400,Bad Request,Thread Group 1-149,text,false,,807,240,41,41,https://reqres.in/api/login,396,0,0
1656547313781,395,createUser,201,Created,Thread Group 1-157,text,true,,817,233,41,41,https://reqres.in/api/users/2,395,0,0
1656547313761,416,UnregisterUser,400,Bad Request,Thread Group 1-140,text,false,,805,213,41,41,https://reqres.in/api/register,416,0,0
1656547313987,206,getUsers,200,OK,Thread Group 1-169,text,true,,1820,123,41,41,https://reqres.in/api/users,206,0,153
1656547314144,52,GetResources,200,OK,Thread Group 1-165,text,true,,1051,172,41,41,https://reqres.in/api/unknown/2,52,0,0
1656547314144,53,getUsersbyPage,200,OK,Thread Group 1-168,text,true,,1843,130,41,41,https://reqres.in/api/users?page=2,53,0,0
1656547313747,454,See users,200,OK,Thread Group 1-132,text,true,,82156,118,42,42,https://j17lt.csb.app/,387,0,18
1656547314148,54,Usernotfound,404,Not Found,Thread Group 1-166,text,false,,801,171,42,42,https://reqres.in/api/users/23,54,0,0
1656547314151,56,GetaUser,200,OK,Thread Group 1-167,text,true,,1098,143,41,41,https://reqres.in/api/users/2?fn=%24.first_name,56,0,0
1656547313816,401,UnregisterUser,400,Bad Request,Thread Group 1-141,text,false,,799,213,41,41,https://reqres.in/api/register,401,0,0
1656547313821,398,registerUser,400,Bad Request,Thread Group 1-150,text,false,,795,240,41,41,https://reqres.in/api/login,398,0,0
1656547314194,55,getUsersbyPage,200,OK,Thread Group 1-169,text,true,,1849,130,41,41,https://reqres.in/api/users?page=2,55,0,0
1656547314197,54,GetaUser,200,OK,Thread Group 1-168,text,true,,1094,143,42,42,https://reqres.in/api/users/2?fn=%24.first_name,54,0,0
1656547314040,211,getUsers,200,OK,Thread Group 1-170,text,true,,1808,123,42,42,https://reqres.in/api/users,211,0,152
1656547314202,53,GetResources,200,OK,Thread Group 1-166,text,true,,1049,172,42,42,https://reqres.in/api/unknown/2,53,0,0
1656547313834,427,createUser,201,Created,Thread Group 1-158,text,true,,813,233,42,42,https://reqres.in/api/users/2,427,0,0
1656547314207,54,Usernotfound,404,Not Found,Thread Group 1-167,text,false,,802,171,42,42,https://reqres.in/api/users/23,54,0,0
1656547313841,438,UnregisterUser,400,Bad Request,Thread Group 1-143,text,false,,809,213,42,42,https://reqres.in/api/register,438,0,0
1656547313870,426,registerUser,400,Bad Request,Thread Group 1-151,text,false,,803,240,42,42,https://reqres.in/api/login,426,0,0
1656547313900,398,createUser,201,Created,Thread Group 1-159,text,true,,811,233,42,42,https://reqres.in/api/users/2,398,0,0
1656547313875,426,UnregisterUser,400,Bad Request,Thread Group 1-142,text,false,,803,213,42,42,https://reqres.in/api/register,426,0,0
1656547314249,54,GetaUser,200,OK,Thread Group 1-169,text,true,,1094,143,42,42,https://reqres.in/api/users/2?fn=%24.first_name,54,0,0
1656547314093,211,getUsers,200,OK,Thread Group 1-171,text,true,,1812,123,42,42,https://reqres.in/api/users,211,0,155
1656547314252,53,Usernotfound,404,Not Found,Thread Group 1-168,text,false,,798,171,43,43,https://reqres.in/api/users/23,53,0,0
1656547314252,54,getUsersbyPage,200,OK,Thread Group 1-170,text,true,,1847,130,43,43,https://reqres.in/api/users?page=2,54,0,0
1656547314262,53,GetResources,200,OK,Thread Group 1-167,text,true,,1046,172,43,43,https://reqres.in/api/unknown/2,53,0,0
1656547313939,398,createUser,201,Created,Thread Group 1-160,text,true,,817,233,43,43,https://reqres.in/api/users/2,398,0,0
1656547313943,398,registerUser,400,Bad Request,Thread Group 1-152,text,false,,797,240,43,43,https://reqres.in/api/login,398,0,0
1656547314303,54,Usernotfound,404,Not Found,Thread Group 1-169,text,false,,800,171,44,44,https://reqres.in/api/users/23,54,0,0
1656547314305,55,GetResources,200,OK,Thread Group 1-168,text,true,,1048,172,44,44,https://reqres.in/api/unknown/2,55,0,0
1656547314306,56,GetaUser,200,OK,Thread Group 1-170,text,true,,1090,143,44,44,https://reqres.in/api/users/2?fn=%24.first_name,56,0,0
1656547314304,58,getUsersbyPage,200,OK,Thread Group 1-171,text,true,,1849,130,44,44,https://reqres.in/api/users?page=2,58,0,0
1656547314146,225,getUsers,200,OK,Thread Group 1-172,text,true,,1809,123,44,44,https://reqres.in/api/users,225,0,171
1656547313970,416,UnregisterUser,400,Bad Request,Thread Group 1-145,text,false,,805,213,44,44,https://reqres.in/api/register,416,0,0
1656547313986,402,registerUser,400,Bad Request,Thread Group 1-153,text,false,,805,240,44,44,https://reqres.in/api/login,402,0,0
1656547313873,519,See users,200,OK,Thread Group 1-134,text,true,,82168,118,44,44,https://j17lt.csb.app/,401,0,25
1656547313816,578,See users,200,OK,Thread Group 1-133,text,true,,82178,118,43,43,https://j17lt.csb.app/,448,0,29
1656547314008,398,createUser,201,Created,Thread Group 1-161,text,true,,812,233,42,42,https://reqres.in/api/users/2,398,0,0
1656547313979,430,UnregisterUser,400,Bad Request,Thread Group 1-144,text,false,,807,213,42,42,https://reqres.in/api/register,429,0,0
1656547314199,212,getUsers,200,OK,Thread Group 1-173,text,true,,1816,123,43,43,https://reqres.in/api/users,212,0,159
1656547314362,52,Usernotfound,404,Not Found,Thread Group 1-170,text,false,,806,171,43,43,https://reqres.in/api/users/23,52,0,0
1656547314362,54,GetaUser,200,OK,Thread Group 1-171,text,true,,1098,143,43,43,https://reqres.in/api/users/2?fn=%24.first_name,54,0,0
1656547314357,59,GetResources,200,OK,Thread Group 1-169,text,true,,1046,172,43,43,https://reqres.in/api/unknown/2,59,0,0
1656547314021,397,registerUser,400,Bad Request,Thread Group 1-154,text,false,,799,240,43,43,https://reqres.in/api/login,397,0,0
1656547314016,410,See users,200,OK,Thread Group 1-137,text,true,,82150,118,43,43,https://j17lt.csb.app/,405,0,19
1656547314372,59,getUsersbyPage,200,OK,Thread Group 1-172,text,true,,1851,130,42,42,https://reqres.in/api/users?page=2,59,0,0
1656547314034,400,UnregisterUser,400,Bad Request,Thread Group 1-146,text,false,,803,213,42,42,https://reqres.in/api/register,400,0,0
1656547313915,534,See users,200,OK,Thread Group 1-135,text,true,,82173,118,42,42,https://j17lt.csb.app/,448,0,24
1656547314045,412,createUser,201,Created,Thread Group 1-162,text,true,,811,233,41,41,https://reqres.in/api/users/2,412,0,0
1656547314411,54,getUsersbyPage,200,OK,Thread Group 1-173,text,true,,1843,130,42,42,https://reqres.in/api/users?page=2,54,0,0
1656547314414,52,GetResources,200,OK,Thread Group 1-170,text,true,,1048,172,42,42,https://reqres.in/api/unknown/2,52,0,0
1656547314253,217,getUsers,200,OK,Thread Group 1-174,text,true,,1819,123,42,42,https://reqres.in/api/users,217,0,153
1656547314416,56,Usernotfound,404,Not Found,Thread Group 1-171,text,false,,800,171,42,42,https://reqres.in/api/users/23,56,0,0
1656547314074,401,registerUser,400,Bad Request,Thread Group 1-155,text,false,,803,240,42,42,https://reqres.in/api/login,401,0,0
1656547314431,54,GetaUser,200,OK,Thread Group 1-172,text,true,,1096,143,42,42,https://reqres.in/api/users/2?fn=%24.first_name,54,0,0
1656547313928,557,See users,200,OK,Thread Group 1-136,text,true,,82148,118,42,42,https://j17lt.csb.app/,471,0,19
1656547314071,427,UnregisterUser,400,Bad Request,Thread Group 1-147,text,false,,807,213,41,41,https://reqres.in/api/register,427,0,0
1656547314100,403,createUser,201,Created,Thread Group 1-163,text,true,,815,233,41,41,https://reqres.in/api/users/2,403,0,0
1656547314465,55,GetaUser,200,OK,Thread Group 1-173,text,true,,1096,143,42,42,https://reqres.in/api/users/2?fn=%24.first_name,55,0,0
1656547314471,52,getUsersbyPage,200,OK,Thread Group 1-174,text,true,,1843,130,42,42,https://reqres.in/api/users?page=2,52,0,0
1656547314305,219,getUsers,200,OK,Thread Group 1-175,text,true,,1812,123,42,42,https://reqres.in/api/users,219,0,154
1656547314472,54,GetResources,200,OK,Thread Group 1-171,text,true,,1050,172,42,42,https://reqres.in/api/unknown/2,54,0,0
1656547314485,53,Usernotfound,404,Not Found,Thread Group 1-172,text,false,,799,171,42,42,https://reqres.in/api/users/23,53,0,0
1656547314084,453,See users,200,OK,Thread Group 1-138,text,true,,82148,118,42,42,https://j17lt.csb.app/,387,0,17
1656547314120,420,registerUser,400,Bad Request,Thread Group 1-156,text,false,,803,240,41,41,https://reqres.in/api/login,420,0,0
1656547314073,486,See users,200,OK,Thread Group 1-139,text,true,,82142,118,41,41,https://j17lt.csb.app/,387,0,19
1656547314158,410,createUser,201,Created,Thread Group 1-164,text,true,,813,233,41,41,https://reqres.in/api/users/2,410,0,0
1656547314357,214,getUsers,200,OK,Thread Group 1-176,text,true,,1820,123,41,41,https://reqres.in/api/users,214,0,157
1656547314177,396,registerUser,400,Bad Request,Thread Group 1-157,text,false,,801,240,41,41,https://reqres.in/api/login,396,0,0
1656547314177,396,UnregisterUser,400,Bad Request,Thread Group 1-149,text,false,,801,213,41,41,https://reqres.in/api/register,396,0,0
1656547314521,52,Usernotfound,404,Not Found,Thread Group 1-173,text,false,,800,171,41,41,https://reqres.in/api/users/23,52,0,0
